Order ID,Product ID,Customer ID,TerritoryID,Sales,Quantity,Discount,Profit,Status,Order Date,Ship Date,Returned
CA-2017-130736,OFF-LA-10000634,JF-15490,6,2.61,1,0,1.2,In process,07-12-17,09-12-17,no
CA-2016-127488,OFF-LA-10001613,MS-17365,6,4.61,2,0.2,1.67,Shipped,22-09-16,24-09-16,no
CA-2019-137099,TEC-PH-10002496,FP-14320,6,374.38,3,0.2,46.8,In process,07-12-19,10-12-19,yes
CA-2016-116904,OFF-PA-10004888,SC-20095,7,32.4,5,0,15.55,Approved,23-09-16,28-09-16,no
CA-2016-116904,OFF-ST-10000736,SC-20095,7,404.9,5,0,16.2,Approved,23-09-16,28-09-16,no
CA-2016-116904,OFF-BI-10001120,SC-20095,7,9449.95,5,0,4630.48,Approved,23-09-16,28-09-16,no
CA-2016-116904,OFF-BI-10000301,SC-20095,7,12.94,2,0,6.47,Approved,23-09-16,28-09-16,no
CA-2019-156951,OFF-PA-10004530,EB-13840,6,91.84,8,0,45,In process,01-10-19,08-10-19,no
CA-2019-156951,OFF-BI-10001107,EB-13840,6,81.09,7,0.2,27.37,In process,01-10-19,08-10-19,no
CA-2019-156951,OFF-PA-10004451,EB-13840,6,19.44,3,0,9.33,In process,01-10-19,08-10-19,no
CA-2019-156951,FUR-CH-10004997,EB-13840,6,451.15,3,0.2,0,In process,01-10-19,08-10-19,no
US-2016-134733,FUR-BO-10002916,BM-11650,7,436,3,0.15,20.52,Backordered,23-09-16,28-09-16,no
US-2016-134733,TEC-PH-10002726,BM-11650,7,83.98,2,0.2,31.49,Backordered,23-09-16,28-09-16,no
CA-2016-163559,OFF-BI-10002026,ST-20530,1,139.44,3,0.2,47.06,Shipped,23-09-16,28-09-16,no
CA-2019-164826,OFF-LA-10001297,JF-15415,6,72.45,7,0,34.78,In process,28-12-19,04-01-20,no
CA-2019-164826,OFF-FA-10000585,JF-15415,6,13.96,4,0,6.42,In process,28-12-19,04-01-20,no
CA-2019-164826,OFF-BI-10001922,JF-15415,6,33.26,7,0.2,11.23,In process,28-12-19,04-01-20,no
CA-2019-164826,TEC-PH-10000347,JF-15415,6,14.85,3,0,4.01,In process,28-12-19,04-01-20,no
US-2016-112914,OFF-PA-10003270,MT-18070,10,33.79,8,0.2,10.56,Shipped,25-09-16,30-09-16,no
US-2016-112914,FUR-BO-10003272,MT-18070,10,300.53,2,0.32,-97.23,Shipped,25-09-16,30-09-16,no
US-2016-112914,OFF-BI-10002982,MT-18070,10,2.72,2,0.8,-4.36,Shipped,25-09-16,30-09-16,no
US-2016-112914,OFF-EN-10001509,MT-18070,10,3.26,2,0.2,1.1,Shipped,25-09-16,30-09-16,no
CA-2018-127250,OFF-AR-10003394,SF-20200,6,8.82,3,0,2.38,In process,03-11-18,07-11-18,no
CA-2017-149713,OFF-PA-10004530,TG-21640,6,160.72,14,0,78.75,In process,18-09-17,22-09-17,no
CA-2017-149713,OFF-PA-10001450,TG-21640,6,19.92,4,0,9.76,In process,18-09-17,22-09-17,no
CA-2017-149713,OFF-SU-10001574,TG-21640,6,7.3,2,0,2.19,In process,18-09-17,22-09-17,no
US-2016-152723,OFF-BI-10003460,HG-14965,1,0.88,1,0.8,-1.4,Approved,26-09-16,26-09-16,no
CA-2019-118640,OFF-ST-10002974,CS-11950,6,69.71,2,0.2,8.71,In process,20-07-19,26-07-19,no
CA-2019-118640,FUR-FU-10001475,CS-11950,6,8.79,1,0.6,-5.71,In process,20-07-19,26-07-19,no
CA-2016-164385,OFF-AP-10002191,NB-18580,6,143.95,3,0.2,14.4,Shipped,26-09-16,01-10-16,no
CA-2017-132906,OFF-SU-10004498,CC-12145,6,51.52,4,0,1.55,In process,10-09-17,14-09-17,no
US-2016-151925,FUR-CH-10002961,KT-16465,6,145.57,2,0.2,0,Approved,26-09-16,01-10-16,no
CA-2019-145233,TEC-PH-10004977,DV-13465,6,470.38,3,0.2,52.92,In process,01-12-19,05-12-19,no
CA-2019-145233,TEC-PH-10000586,DV-13465,6,105.58,2,0.2,9.24,Shipped,01-12-19,05-12-19,no
CA-2019-145233,OFF-AP-10000358,DV-13465,6,31.15,3,0.2,3.5,Shipped,01-12-19,05-12-19,no
CA-2019-145233,OFF-BI-10002764,DV-13465,6,6.78,7,0.7,-4.75,Shipped,01-12-19,05-12-19,no
CA-2019-145233,TEC-PH-10001254,DV-13465,6,406.37,4,0.2,30.48,Shipped,01-12-19,05-12-19,no
CA-2016-127586,OFF-ST-10002615,CS-12400,10,310.12,2,0,80.63,Approved,26-09-16,30-09-16,no
US-2016-133130,FUR-CH-10002602,TH-21100,6,603.92,5,0.2,45.29,Cancelled,27-09-16,01-10-16,no
US-2016-133130,OFF-PA-10000675,TH-21100,6,81.98,2,0,40.17,Cancelled,27-09-16,01-10-16,no
CA-2016-107153,OFF-ST-10001321,GZ-14545,1,46.26,3,0,12.49,Approved,28-09-16,03-10-16,no
CA-2017-128139,FUR-CH-10003956,BD-11725,6,70.98,1,0,4.97,Shipped,03-07-17,09-07-17,no
CA-2017-128139,OFF-LA-10003930,BD-11725,6,294.93,3,0,144.52,Approved,03-07-17,09-07-17,no
CA-2016-125136,OFF-PA-10001457,KD-16495,6,96.26,8,0.2,31.28,In process,28-09-16,03-10-16,no
CA-2016-125136,OFF-PA-10001804,KD-16495,6,10.69,2,0.2,3.74,In process,28-09-16,03-10-16,no
US-2018-156986,TEC-PH-10003800,ZC-21910,6,84.78,2,0.2,-20.14,Approved,20-03-18,24-03-18,yes
US-2018-156986,OFF-PA-10002005,ZC-21910,6,20.74,4,0.2,7.26,Approved,20-03-18,24-03-18,yes
US-2018-156986,OFF-BI-10002498,ZC-21910,6,16.82,3,0.7,-12.9,Approved,20-03-18,24-03-18,yes
US-2018-156986,OFF-PA-10004101,ZC-21910,6,10.37,2,0.2,3.63,Approved,20-03-18,24-03-18,yes
CA-2016-122931,OFF-AR-10003469,SM-20950,1,4.22,3,0.2,1.48,Approved,29-09-16,03-10-16,no
CA-2016-122931,FUR-TA-10004175,SM-20950,1,409.27,2,0.4,-81.85,Approved,29-09-16,03-10-16,no
CA-2016-122931,OFF-LA-10002945,SM-20950,1,55.44,11,0.2,18.02,Approved,29-09-16,03-10-16,no
CA-2016-122931,OFF-PA-10000533,SM-20950,1,20.93,4,0.2,6.8,Approved,29-09-16,03-10-16,no
CA-2016-122931,OFF-ST-10004459,SM-20950,1,1801.63,6,0.2,-337.81,Approved,29-09-16,03-10-16,no
CA-2016-122931,FUR-TA-10004147,SM-20950,1,67.18,1,0.4,-20.15,Approved,29-09-16,03-10-16,no
CA-2016-146969,FUR-FU-10004188,AP-10915,6,204.6,2,0,53.2,Approved,29-09-16,03-10-16,no
CA-2016-146969,OFF-FA-10001561,AP-10915,6,8.72,4,0,2.88,Approved,29-09-16,03-10-16,no
CA-2016-146969,OFF-PA-10002105,AP-10915,6,6.48,1,0,3.11,Approved,29-09-16,03-10-16,no
CA-2016-146969,TEC-MA-10004241,AP-10915,6,686.32,2,0.2,223.05,Approved,29-09-16,03-10-16,no
CA-2016-146969,OFF-ST-10004340,AP-10915,6,62.18,1,0,16.79,Approved,29-09-16,03-10-16,no
CA-2016-140886,OFF-AP-10000696,KW-16570,6,69.22,6,0.2,11.25,Approved,30-09-16,04-10-16,no
CA-2016-102008,OFF-PA-10004092,RA-19915,1,48.94,1,0,24.47,Backordered,30-09-16,04-10-16,no
CA-2016-159478,FUR-FU-10000221,MH-17785,6,15.24,3,0,5.18,Cancelled,30-09-16,06-10-16,no
CA-2016-137351,OFF-BI-10003910,DB-13615,1,43.18,7,0.2,13.49,Shipped,30-09-16,04-10-16,no
CA-2018-120180,OFF-SU-10004115,TP-21130,6,11.63,2,0.2,1.02,Approved,14-07-18,16-07-18,no
US-2016-167633,OFF-PA-10004888,BW-11200,1,15.55,3,0.2,5.44,Approved,30-09-16,05-10-16,no
US-2018-100720,TEC-PH-10001425,CK-12205,6,143.98,3,0.4,-28.8,Approved,16-07-18,21-07-18,no
US-2018-100720,TEC-PH-10003963,CK-12205,6,494.38,4,0.4,-115.35,Approved,16-07-18,21-07-18,no
US-2018-100720,OFF-SU-10001574,CK-12205,6,5.84,2,0.2,0.73,Approved,16-07-18,21-07-18,no
CA-2016-108189,OFF-PA-10001838,ES-14080,6,9.41,2,0.2,3.41,In process,02-10-16,05-10-16,no
CA-2016-108189,OFF-FA-10000735,ES-14080,6,4.67,2,0.2,1.46,In process,02-10-16,05-10-16,no
CA-2016-108189,TEC-PH-10001760,ES-14080,6,318.4,2,0.2,107.46,In process,02-10-16,05-10-16,no
CA-2016-108189,OFF-EN-10004846,ES-14080,6,12.77,6,0.2,4.63,In process,02-10-16,05-10-16,no
CA-2016-108189,OFF-SU-10003567,ES-14080,6,15.36,2,0.2,-3.26,Shipped,02-10-16,05-10-16,no
CA-2016-108189,TEC-PH-10001557,ES-14080,6,230.38,3,0.2,20.16,Shipped,02-10-16,05-10-16,no
CA-2016-108189,TEC-AC-10003038,ES-14080,6,7.16,1,0.2,-0.09,Shipped,02-10-16,05-10-16,no
CA-2016-153976,FUR-CH-10002880,BP-11290,6,258.28,3,0.3,-70.1,Approved,03-10-16,08-10-16,no
CA-2016-157882,FUR-TA-10001866,AR-10405,10,143.43,1,0.2,3.59,Approved,03-10-16,08-10-16,no
CA-2016-157882,FUR-CH-10002774,AR-10405,10,122.35,3,0.2,13.76,Approved,03-10-16,08-10-16,no
US-2016-155817,OFF-ST-10000532,SL-20155,1,61.57,2,0.2,4.62,Rejected,03-10-16,09-10-16,no
US-2016-155817,OFF-AR-10002335,SL-20155,1,6.19,3,0.2,0.46,Rejected,03-10-16,09-10-16,no
CA-2016-153479,OFF-LA-10004689,DF-13135,7,14.45,5,0,6.79,Shipped,04-10-16,08-10-16,no
CA-2016-153479,OFF-BI-10002867,DF-13135,7,95.65,2,0.2,31.09,Shipped,04-10-16,08-10-16,no
CA-2016-102085,OFF-LA-10002475,JD-16015,1,29.24,4,0,13.74,In process,04-10-16,09-10-16,no
CA-2018-161816,TEC-PH-10003012,NB-18655,6,369.58,3,0.2,41.58,In process,28-04-18,01-05-18,no
CA-2018-161816,OFF-LA-10004345,NB-18655,6,15.71,4,0.2,5.7,In process,28-04-18,01-05-18,no
CA-2018-121223,OFF-PA-10001204,GD-14590,6,8.45,2,0.2,2.64,In process,11-09-18,13-09-18,no
CA-2018-121223,TEC-PH-10004667,GD-14590,6,728.95,9,0.4,-157.94,In process,11-09-18,13-09-18,no
CA-2019-138611,TEC-PH-10000011,CK-12595,6,119.94,10,0.4,15.99,In process,14-11-19,17-11-19,no
CA-2019-138611,OFF-BI-10002949,CK-12595,6,3.65,2,0.7,-2.8,In process,14-11-19,17-11-19,no
CA-2016-117429,FUR-FU-10000222,MR-17545,6,129.92,5,0.2,21.11,Approved,07-10-16,13-10-16,no
CA-2019-117947,FUR-FU-10003849,NG-18355,6,40.48,2,0,15.79,In process,18-08-19,23-08-19,no
CA-2019-117947,FUR-FU-10000010,NG-18355,6,9.94,2,0,3.08,In process,18-08-19,23-08-19,no
CA-2019-117947,OFF-BI-10002824,NG-18355,6,107.42,9,0.2,33.57,In process,18-08-19,23-08-19,no
CA-2019-117947,TEC-PH-10002538,NG-18355,6,37.91,1,0,10.99,In process,18-08-19,23-08-19,no
CA-2019-117947,FUR-FU-10000521,NG-18355,6,88.02,3,0,27.29,In process,18-08-19,23-08-19,no
CA-2016-132801,OFF-ST-100012281,JG-15805,1,107.44,10,0.2,10.74,Shipped,07-10-16,12-10-16,no
US-2016-111171,OFF-BI-10002103,CA-12265,6,8.69,5,0.8,-14.77,Shipped,26-12-16,31-12-16,no
CA-2017-138009,FUR-CH-10004853,SF-20965,6,301.96,2,0,87.57,In process,29-11-17,03-12-17,no
CA-2017-138009,OFF-AP-10000179,SF-20965,6,555.21,5,0.1,178.9,In process,29-11-17,03-12-17,no
CA-2017-138009,OFF-ST-10001272,SF-20965,6,523.48,4,0,130.87,In process,29-11-17,03-12-17,no
CA-2017-138009,OFF-AR-10004042,SF-20965,6,161.82,9,0,46.93,In process,29-11-17,03-12-17,no
CA-2016-140403,FUR-CH-10002774,TN-21040,1,122.35,3,0.2,13.76,Cancelled,10-10-16,10-10-16,no
CA-2016-140403,OFF-EN-10001219,TN-21040,1,15.28,2,0,7.49,Cancelled,10-10-16,10-10-16,no
CA-2019-163020,FUR-FU-10000221,MO-17800,6,35.56,7,0,12.09,In process,15-09-19,19-09-19,no
CA-2019-153787,OFF-AP-10001563,AT-10735,6,97.16,2,0,28.18,In process,19-05-19,23-05-19,no
CA-2019-133431,OFF-BI-10000605,LC-17140,6,15.24,5,0.2,5.14,In process,17-12-19,21-12-19,no
CA-2019-133431,OFF-PA-10002615,LC-17140,6,13.23,3,0,6.09,Shipped,17-12-19,21-12-19,no
CA-2016-157924,OFF-ST-10002352,HA-14920,6,31.92,4,0,8.3,Backordered,11-10-16,13-10-16,yes
CA-2016-157924,FUR-CH-10000229,HA-14920,6,433.57,2,0.2,-65.04,Backordered,11-10-16,13-10-16,yes
US-2016-126571,OFF-ST-10003816,JF-15565,6,281.9,2,0.2,10.57,Shipped,11-10-16,15-10-16,no
US-2016-126571,OFF-EN-10002230,JF-15565,6,201.43,3,0.2,67.98,Shipped,11-10-16,15-10-16,no
US-2018-135720,OFF-ST-10001963,FM-14380,6,243.38,3,0.2,-51.72,Shipped,11-12-18,13-12-18,yes
US-2018-135720,TEC-AC-10001267,FM-14380,6,119.8,5,0.2,29.95,Shipped,11-12-18,13-12-18,yes
US-2018-135720,TEC-PH-10002103,FM-14380,6,300.77,4,0.2,30.08,Shipped,11-12-18,13-12-18,yes
CA-2016-116834,FUR-FU-10001196,Dp-13240,7,63.47,11,0,19.04,In process,11-10-16,16-10-16,no
CA-2016-116834,TEC-AC-10002942,Dp-13240,7,345,5,0,58.65,In process,11-10-16,16-10-16,no
CA-2019-144694,TEC-AC-10002857,BD-11605,1,17.88,3,0.2,2.46,Shipped,24-09-19,26-09-19,no
CA-2019-144694,OFF-LA-10003930,BD-11605,1,235.94,3,0.2,85.53,Shipped,24-09-19,26-09-19,no
CA-2017-168004,FUR-CH-10001482,DJ-13420,1,392.94,3,0,43.22,Shipped,04-10-17,09-10-17,no
CA-2016-151995,OFF-AR-10003190,ZC-21910,6,11.52,4,0,3.23,Approved,13-10-16,15-10-16,no
CA-2016-151995,FUR-TA-10002903,ZC-21910,6,1298.55,5,0,311.65,Shipped,13-10-16,15-10-16,no
CA-2016-151995,OFF-AP-10000240,ZC-21910,6,213.92,4,0,62.04,Shipped,13-10-16,15-10-16,no
CA-2016-151995,TEC-AC-10001101,ZC-21910,6,25.78,2,0,2.58,Shipped,13-10-16,15-10-16,no
US-2018-123470,OFF-BI-10001989,ME-17725,1,18.88,3,0.7,-13.85,Shipped,15-08-18,21-08-18,no
US-2018-123470,OFF-AP-10003287,ME-17725,1,122.33,3,0.2,12.23,Shipped,15-08-18,21-08-18,no
CA-2018-115917,FUR-FU-10000576,RB-19465,1,1049.2,5,0,272.79,Shipped,20-05-18,25-05-18,yes
CA-2018-115917,OFF-BI-10004728,RB-19465,1,15.42,4,0.2,5.01,Shipped,20-05-18,25-05-18,yes
US-2016-146353,OFF-BI-10003476,JE-15610,1,22.92,4,0,11,Rejected,14-10-16,16-10-16,no
US-2016-146353,OFF-ST-10001469,JE-15610,1,269.9,5,0,16.19,Rejected,14-10-16,16-10-16,no
CA-2018-147067,FUR-FU-10000732,JD-16150,1,18.84,3,0,6.03,Shipped,18-12-18,22-12-18,no
CA-2019-167913,OFF-ST-10000585,JL-15835,1,330.4,2,0,85.9,Approved,30-07-19,03-08-19,no
CA-2019-167913,OFF-LA-10002787,JL-15835,1,26.25,7,0,12.6,Approved,30-07-19,03-08-19,no
CA-2016-143182,FUR-FU-10004270,DL-12865,7,15.38,1,0.2,4.04,Rejected,15-10-16,20-10-16,no
US-2016-122021,FUR-CH-10003761,AC-10660,1,183.37,2,0.3,-7.86,Rejected,15-10-16,17-10-16,no
US-2016-122021,OFF-PA-10002230,AC-10660,1,7.97,2,0.2,2.89,Rejected,15-10-16,17-10-16,no
CA-2019-106103,TEC-AC-10003832,SC-20305,1,132.52,4,0,54.33,Approved,10-06-19,15-06-19,no
US-2019-127719,OFF-PA-10001934,TW-21025,1,6.48,1,0,3.18,Approved,21-07-19,25-07-19,no
CA-2019-126221,OFF-AP-10002457,CC-12430,1,209.3,2,0,56.51,Approved,30-12-19,05-01-20,no
CA-2018-103947,OFF-FA-10003112,BB-10990,1,31.56,5,0.2,9.86,Approved,01-04-18,08-04-18,no
CA-2018-103947,OFF-AP-10002350,BB-10990,1,30.14,2,0.2,3.01,Approved,01-04-18,08-04-18,no
CA-2018-160745,FUR-FU-10001935,AR-10825,1,14.8,4,0,6.07,Approved,11-12-18,16-12-18,no
CA-2018-160745,TEC-PH-10003273,AR-10825,1,302.38,3,0.2,22.68,Approved,11-12-18,16-12-18,no
CA-2018-160745,TEC-AC-10001142,AR-10825,1,316,4,0,31.6,Approved,11-12-18,16-12-18,no
CA-2016-110408,OFF-ST-10001522,AS-10225,7,275.97,3,0,11.04,Approved,18-10-16,20-10-16,no
CA-2016-110408,TEC-PH-10002352,AS-10225,7,1394.95,5,0,362.69,Approved,18-10-16,20-10-16,no
CA-2016-110408,FUR-CH-10003774,AS-10225,7,545.88,6,0,70.96,Approved,18-10-16,20-10-16,no
CA-2018-132661,OFF-PA-10000482,SR-20740,1,379.4,10,0,178.32,Approved,23-10-18,29-10-18,no
CA-2016-117317,OFF-PA-10004519,JF-15490,6,13.44,3,0,6.59,Approved,19-10-16,19-10-16,no
CA-2019-140844,OFF-PA-10003892,AR-10405,1,97.82,2,0,45.98,Approved,19-06-19,23-06-19,no
CA-2019-140844,TEC-AC-10001101,AR-10405,1,103.12,8,0,10.31,Approved,19-06-19,23-06-19,no
CA-2018-137239,OFF-AP-10002439,CR-12730,1,113.55,2,0.2,8.52,Approved,22-08-18,28-08-18,no
CA-2018-137239,OFF-BI-10002827,CR-12730,1,3.32,2,0.7,-2.65,Approved,22-08-18,28-08-18,no
CA-2018-137239,OFF-EN-10002230,CR-12730,1,134.29,2,0.2,45.32,Approved,22-08-18,28-08-18,no
US-2018-156097,FUR-CH-10001215,EH-14125,1,701.37,2,0.3,-50.1,Approved,19-09-18,19-09-18,no
US-2018-156097,OFF-BI-10004654,EH-14125,1,2.31,2,0.8,-3.46,Approved,19-09-18,19-09-18,no
CA-2016-142587,OFF-AP-10004708,TB-21520,6,121.79,4,0.2,13.7,Approved,21-10-16,22-10-16,no
CA-2016-142587,FUR-TA-10000617,TB-21520,6,409.59,3,0.4,-122.88,Approved,21-10-16,22-10-16,no
CA-2017-146563,OFF-ST-10001490,CB-12025,1,999.43,7,0.2,124.93,Approved,24-08-17,28-08-17,no
CA-2017-146563,OFF-ST-10001511,CB-12025,1,724.08,14,0.2,-135.77,Approved,24-08-17,28-08-17,no
CA-2017-146563,FUR-TA-10001768,CB-12025,1,918.78,5,0.3,-118.13,Approved,24-08-17,28-08-17,no
CA-2017-146563,OFF-BI-10003981,CB-12025,1,2.72,3,0.8,-4.22,Approved,24-08-17,28-08-17,no
CA-2016-130729,OFF-BI-10002706,AA-10375,10,34.27,3,0.2,11.14,Approved,24-10-16,29-10-16,no
CA-2016-113047,OFF-FA-10002763,AP-10915,6,11.85,3,0,3.79,Cancelled,24-10-16,24-10-16,no
CA-2018-123666,OFF-ST-10001522,SP-20545,1,459.95,5,0,18.4,Approved,26-03-18,30-03-18,no
CA-2016-108707,OFF-PA-10000788,DB-12910,6,10.37,2,0.2,3.63,Shipped,24-10-16,29-10-16,no
CA-2018-143308,OFF-FA-10000621,RC-19825,1,10.74,3,0,5.26,Approved,04-11-18,04-11-18,no
CA-2019-132682,OFF-SU-10004231,TH-21235,1,23.76,3,0.2,2.08,Approved,08-06-19,10-06-19,no
CA-2019-132682,OFF-PA-10000474,TH-21235,1,85.06,3,0.2,28.71,Approved,08-06-19,10-06-19,no
CA-2019-132682,TEC-PH-10004042,TH-21235,1,381.58,3,0.2,28.62,Approved,08-06-19,10-06-19,no
CA-2016-162278,FUR-FU-10000448,AH-10585,6,63.92,4,0,3.2,Approved,26-10-16,30-10-16,no
CA-2016-162278,TEC-PH-10000526,AH-10585,6,383.96,5,0.2,38.4,Approved,26-10-16,30-10-16,no
CA-2016-156314,FUR-FU-10003096,RP-19390,1,30.36,5,0.2,8.73,Approved,24-12-16,26-12-16,no
US-2019-106663,FUR-FU-10002759,MO-17800,1,23.98,3,0.6,-14.39,Approved,09-06-19,13-06-19,no
US-2019-106663,FUR-TA-10000688,MO-17800,1,108.93,1,0.5,-71.89,Approved,09-06-19,13-06-19,no
US-2019-106663,OFF-PA-10002377,MO-17800,1,36.35,8,0.2,11.36,Approved,09-06-19,13-06-19,no
CA-2016-101931,OFF-BI-10004140,TS-21370,1,7.18,2,0.2,2.24,Shipped,28-10-16,31-10-16,no
CA-2016-101931,OFF-SU-10002301,TS-21370,1,6.28,2,0,0.06,Shipped,28-10-16,31-10-16,no
CA-2016-101931,OFF-SU-10000646,TS-21370,1,480.74,2,0,14.42,Shipped,28-10-16,31-10-16,no
CA-2016-101931,FUR-BO-10001337,TS-21370,1,617,6,0.15,-36.29,Shipped,28-10-16,31-10-16,no
CA-2016-101931,OFF-ST-10003442,TS-21370,1,141.4,5,0,38.18,Shipped,28-10-16,31-10-16,no
CA-2019-111178,OFF-AR-10001954,TD-20995,1,19.56,5,0.2,1.71,Approved,15-06-19,22-06-19,no
CA-2016-106439,OFF-FA-10002975,GG-14650,1,11.34,3,0,5.22,Approved,31-10-16,04-11-16,no
CA-2016-106439,OFF-ST-10003996,GG-14650,1,80.3,5,0,20.88,Approved,31-10-16,04-11-16,no
CA-2016-106439,OFF-BI-10002571,GG-14650,1,15.97,2,0.2,5.39,Approved,31-10-16,04-11-16,no
CA-2016-106439,OFF-PA-100004771,GG-14650,1,64.74,13,0,30.43,Approved,31-10-16,04-11-16,no
CA-2016-106439,OFF-BI-10004209,GG-14650,1,19.3,3,0.2,6.03,Approved,31-10-16,04-11-16,no
CA-2016-106439,OFF-ST-10001963,GG-14650,1,405.64,4,0,12.17,Backordered,31-10-16,04-11-16,no
CA-2016-106439,FUR-CH-10003833,GG-14650,1,146.35,3,0.2,-9.15,Backordered,31-10-16,04-11-16,no
CA-2016-106439,TEC-AC-10004568,GG-14650,1,251.91,9,0,47.86,Backordered,31-10-16,04-11-16,no
CA-2016-106439,OFF-AR-10001419,GG-14650,1,12.39,3,0,3.72,Backordered,31-10-16,04-11-16,no
CA-2019-130351,OFF-AP-10004532,RB-19570,1,61.44,3,0,16.59,Shipped,05-12-19,08-12-19,no
CA-2019-130351,OFF-PA-10002137,RB-19570,1,38.9,5,0,17.51,Shipped,05-12-19,08-12-19,no
CA-2019-130351,TEC-AC-10003832,RB-19570,1,99.39,3,0,40.75,Shipped,05-12-19,08-12-19,no
CA-2016-145387,OFF-AR-10001683,AM-10705,10,49.25,5,0,18.72,Approved,31-10-16,02-11-16,no
CA-2016-145387,OFF-PA-10002195,AM-10705,10,10.16,2,0,4.78,Approved,31-10-16,02-11-16,no
CA-2016-145387,FUR-FU-10002364,AM-10705,10,14.76,2,0,4.28,Approved,31-10-16,02-11-16,no
CA-2016-145387,OFF-BI-10004001,AM-10705,10,34.08,2,0,15.68,Approved,31-10-16,02-11-16,no
CA-2016-145387,FUR-FU-10000023,AM-10705,10,17.67,3,0,7.77,Approved,31-10-16,02-11-16,no
CA-2016-145387,FUR-CH-10002320,AM-10705,10,1604.9,5,0,481.47,Approved,31-10-16,02-11-16,no
CA-2016-145387,FUR-TA-10003238,AM-10705,10,385.69,1,0.3,-60.61,Approved,31-10-16,02-11-16,no
US-2016-167262,TEC-PH-10000486,AC-10450,10,742.34,8,0.2,83.51,Shipped,31-10-16,03-11-16,no
US-2019-119438,OFF-AP-10000804,CD-11980,1,2.69,3,0.8,-7.39,Shipped,18-03-19,23-03-19,no
US-2019-119438,TEC-AC-10003614,CD-11980,1,27.82,3,0.2,4.52,Shipped,18-03-19,23-03-19,no
US-2019-119438,FUR-FU-10003553,CD-11980,1,82.52,3,0.6,-41.26,Shipped,18-03-19,23-03-19,no
US-2019-119438,OFF-BI-10004632,CD-11980,1,182.99,3,0.8,-320.24,Shipped,18-03-19,23-03-19,no
CA-2016-148915,OFF-ST-10001128,ND-18370,10,443.92,5,0.2,-94.33,Shipped,01-11-16,05-11-16,no
CA-2016-148915,TEC-PH-10000673,ND-18370,10,155.98,3,0.2,54.59,Shipped,01-11-16,05-11-16,no
CA-2016-134313,OFF-AR-10001897,RA-19915,6,43.18,3,0.2,4.32,Approved,01-11-16,07-11-16,no
CA-2016-134313,TEC-PH-10001795,RA-19915,6,1983.97,4,0.2,248,Approved,01-11-16,07-11-16,no
CA-2018-164511,OFF-BI-10003305,DJ-13630,1,14.35,3,0.2,4.66,Shipped,19-11-18,24-11-18,no
CA-2018-164511,OFF-ST-10002583,DJ-13630,1,64.96,2,0,2.6,Shipped,19-11-18,24-11-18,no
CA-2018-164511,OFF-ST-10004507,DJ-13630,1,68.6,4,0,18.52,Shipped,19-11-18,24-11-18,no
CA-2016-126907,OFF-PA-10000533,SM-20950,6,15.7,3,0.2,5.1,Backordered,01-11-16,08-11-16,no
CA-2016-152562,OFF-ST-10000464,JO-15145,6,69.52,2,0,19.47,Shipped,01-11-16,08-11-16,no
CA-2016-152562,OFF-AR-10001919,JO-15145,6,5.64,3,0,1.64,In process,01-11-16,08-11-16,no
US-2019-168116,TEC-MA-10004125,GT-14635,6,7999.98,4,0.5,-3839.99,In process,04-11-19,04-11-19,no
US-2019-168116,OFF-AP-10002457,GT-14635,6,167.44,2,0.2,14.65,In process,04-11-19,04-11-19,no
CA-2016-102673,OFF-FA-10003021,KH-16630,6,7.52,5,0.2,1.41,Approved,01-11-16,05-11-16,no
CA-2016-102673,OFF-AR-10000634,KH-16630,6,10.27,3,0.2,0.9,Approved,01-11-16,05-11-16,no
CA-2016-102673,OFF-LA-10001771,KH-16630,6,47.81,12,0.2,15.54,Approved,01-11-16,05-11-16,no
CA-2016-102673,TEC-PH-10004434,KH-16630,6,978.84,9,0.2,110.12,Approved,01-11-16,05-11-16,no
CA-2019-161480,FUR-BO-10004015,RA-19285,6,191.98,2,0.2,4.8,In process,25-12-19,29-12-19,no
CA-2016-107454,OFF-LA-10001569,RD-19720,1,34.86,7,0,16.04,Cancelled,02-11-16,06-11-16,no
CA-2016-107454,FUR-FU-10004018,RD-19720,1,89.34,6,0,24.12,Cancelled,02-11-16,06-11-16,no
CA-2017-131534,TEC-AC-10002253,AB-10165,6,166.24,1,0,24.94,In process,28-03-17,02-04-17,no
CA-2017-131534,OFF-PA-10000743,AB-10165,6,33.4,5,0,16.03,In process,28-03-17,02-04-17,no
CA-2017-119291,OFF-AR-10003373,JO-15550,6,198.27,8,0.2,17.35,In process,14-05-17,17-05-17,no
CA-2017-119291,OFF-LA-10002312,JO-15550,6,47.36,4,0.2,17.76,In process,14-05-17,17-05-17,no
CA-2017-119291,OFF-EN-10000927,JO-15550,6,200.98,7,0.2,62.81,In process,14-05-17,17-05-17,no
CA-2017-119291,OFF-LA-10003510,JO-15550,6,97.7,4,0.2,31.75,In process,14-05-17,17-05-17,no
CA-2017-119291,OFF-AR-10001118,JO-15550,6,2.7,1,0.2,0.81,In process,14-05-17,17-05-17,no
CA-2017-119291,OFF-BI-10001575,JO-15550,6,18.59,2,0.7,-13.63,In process,14-05-17,17-05-17,no
CA-2017-119291,OFF-BI-10001982,JO-15550,6,4.9,3,0.7,-3.43,In process,14-05-17,17-05-17,no
