Order ID,Order Date,Ship Date,Customer ID,TerritoryID
US-2017-161466,24-09-17,27-09-17,ON-18715,6
US-2017-106873,24-09-17,29-09-17,KM-16720,6
CA-2017-153381,24-09-17,28-09-17,DE-13255,6
US-2017-164308,24-09-17,27-09-17,SC-20680,6
CA-2017-106320,25-09-17,30-09-17,EB-13870,6
CA-2017-159779,25-09-17,29-09-17,SB-20185,6
CA-2017-151869,25-09-17,25-09-17,CS-11950,10
CA-2017-103933,25-09-17,27-09-17,DR-12880,6
CA-2017-120845,25-09-17,02-10-17,ML-17395,6
CA-2017-100573,25-09-17,01-10-17,AM-10705,6
CA-2017-156335,25-09-17,28-09-17,PO-19195,6
CA-2017-149083,25-09-17,30-09-17,SH-19975,10
CA-2017-156510,25-09-17,29-09-17,EH-13990,1
CA-2017-160787,25-09-17,25-09-17,BM-11785,8
CA-2017-139738,25-09-17,29-09-17,DK-12895,1
CA-2017-122371,26-09-17,01-10-17,BS-11800,1
US-2017-161991,26-09-17,28-09-17,SC-20725,6
CA-2017-130883,26-09-17,02-10-17,TB-21520,6
CA-2017-124800,26-09-17,30-09-17,RW-19540,6
CA-2017-111458,26-09-17,30-09-17,PF-19165,6
CA-2017-127173,26-09-17,03-10-17,GM-14500,6
CA-2017-120341,26-09-17,29-09-17,SF-20200,6
CA-2017-167255,27-09-17,29-09-17,RH-19510,6
CA-2017-125976,27-09-17,02-10-17,JK-15205,10
CA-2017-143616,27-09-17,29-09-17,SS-20140,7
US-2017-100531,27-09-17,29-09-17,NM-18520,10
CA-2017-103072,27-09-17,30-09-17,HW-14935,6
CA-2017-120915,28-09-17,03-10-17,JJ-15445,10
CA-2017-106978,28-09-17,04-10-17,ZC-21910,1
CA-2017-129546,28-09-17,05-10-17,RP-19855,8
CA-2017-169201,28-09-17,01-10-17,HG-14965,10
CA-2017-166135,01-10-17,06-10-17,SC-20440,6
CA-2017-156566,01-10-17,04-10-17,EM-13960,6
CA-2017-148873,01-10-17,05-10-17,EM-13960,10
CA-2017-115392,01-10-17,04-10-17,RM-19675,1
CA-2017-125696,02-10-17,06-10-17,NP-18685,6
CA-2017-104493,02-10-17,08-10-17,EB-13705,1
CA-2017-128356,02-10-17,07-10-17,RP-19390,6
US-2017-145121,02-10-17,06-10-17,MP-17965,10
US-2017-137008,02-10-17,08-10-17,JP-15460,6
US-2017-144771,02-10-17,04-10-17,CK-12205,1
US-2017-119312,02-10-17,07-10-17,CS-12400,10
CA-2017-129917,02-10-17,03-10-17,HM-14980,6
CA-2017-140375,02-10-17,05-10-17,SG-20470,6
US-2017-157014,03-10-17,06-10-17,BM-11785,6
CA-2017-126137,03-10-17,08-10-17,BS-11755,1
CA-2017-125178,03-10-17,09-10-17,MZ-17515,6
CA-2017-134859,04-10-17,09-10-17,JK-16120,7
CA-2017-121391,04-10-17,07-10-17,AA-10315,6
CA-2017-168004,04-10-17,09-10-17,DJ-13420,1
CA-2017-133445,05-10-17,09-10-17,JF-15490,6
CA-2017-151722,05-10-17,09-10-17,IL-15100,1
CA-2017-115091,05-10-17,09-10-17,JJ-15760,1
CA-2017-145828,05-10-17,07-10-17,MB-17305,6
CA-2017-161214,05-10-17,08-10-17,SF-20965,7
CA-2017-131352,08-10-17,13-10-17,GH-14485,1
CA-2017-125710,08-10-17,13-10-17,BT-11680,10
CA-2017-168529,08-10-17,12-10-17,MB-17305,10
CA-2017-162761,09-10-17,13-10-17,SC-20575,6
CA-2017-124107,09-10-17,12-10-17,BM-11650,6
CA-2017-141040,09-10-17,13-10-17,TB-21250,1
CA-2017-124499,09-10-17,13-10-17,FM-14380,9
CA-2017-129098,09-10-17,13-10-17,DK-13090,6
CA-2017-112522,10-10-17,17-10-17,DP-13165,10
CA-2017-134719,10-10-17,15-10-17,JD-15790,6
CA-2017-132388,10-10-17,12-10-17,KN-16390,1
CA-2017-109736,10-10-17,11-10-17,DJ-13420,10
CA-2017-112053,11-10-17,13-10-17,SH-20395,7
US-2017-108966,11-10-17,18-10-17,SO-20335,6
CA-2017-134747,12-10-17,17-10-17,DL-12925,10
CA-2017-159786,12-10-17,17-10-17,RK-19300,1
CA-2017-102281,12-10-17,14-10-17,MP-17470,6
CA-2017-142993,12-10-17,17-10-17,KA-16525,6
CA-2017-114300,13-10-17,17-10-17,AF-10885,6
US-2017-126235,15-10-17,15-10-17,GA-14725,7
US-2017-118766,15-10-17,22-10-17,LS-16975,10
US-2017-123918,15-10-17,15-10-17,CG-12520,1
CA-2017-139731,15-10-17,15-10-17,JE-15745,6
CA-2017-129476,15-10-17,20-10-17,PA-19060,6
CA-2017-110765,16-10-17,20-10-17,MP-17965,6
CA-2017-152527,17-10-17,17-10-17,CM-12190,6
CA-2017-105613,18-10-17,22-10-17,KN-16705,6
CA-2017-127824,18-10-17,22-10-17,JC-15775,9
CA-2017-131128,19-10-17,20-10-17,TB-21520,6
CA-2017-160171,19-10-17,24-10-17,RM-19675,6
CA-2017-113901,19-10-17,24-10-17,NH-18610,1
CA-2017-150413,19-10-17,24-10-17,CS-11860,8
CA-2017-164623,20-10-17,22-10-17,MS-17770,6
US-2017-160563,20-10-17,24-10-17,NS-18640,1
CA-2017-149097,20-10-17,24-10-17,SV-20785,10
US-2017-104430,22-10-17,26-10-17,LT-17110,6
CA-2017-169733,22-10-17,26-10-17,GM-14500,6
CA-2017-142692,23-10-17,28-10-17,AG-10495,7
CA-2017-110877,23-10-17,26-10-17,JE-15715,6
CA-2017-155068,23-10-17,23-10-17,RA-19285,6
CA-2017-109190,23-10-17,28-10-17,CC-12685,6
CA-2017-132486,23-10-17,27-10-17,JF-15355,6
CA-2017-149650,24-10-17,27-10-17,RD-19660,1
CA-2017-118738,24-10-17,30-10-17,AG-10495,6
CA-2017-156608,24-10-17,29-10-17,MT-18070,10
CA-2017-152891,25-10-17,30-10-17,TB-21625,1
CA-2017-130848,25-10-17,25-10-17,DG-13300,9
CA-2017-109862,25-10-17,30-10-17,HK-14890,6
CA-2017-105844,25-10-17,27-10-17,JF-15415,1
CA-2017-156146,26-10-17,30-10-17,AG-10495,6
CA-2017-150714,26-10-17,01-11-17,KH-16690,1
CA-2017-139290,26-10-17,30-10-17,MY-17380,6
CA-2017-162537,28-10-17,03-11-17,RD-19585,6
CA-2017-110289,29-10-17,02-11-17,NB-18655,7
CA-2017-145758,30-10-17,30-10-17,BF-11020,6
CA-2017-123673,30-10-17,01-11-17,CH-12070,6
US-2017-131359,30-10-17,02-11-17,FA-14230,10
CA-2017-132318,30-10-17,02-11-17,TT-21220,7
CA-2017-164882,31-10-17,31-10-17,SG-20080,1
CA-2017-132570,31-10-17,02-11-17,KT-16480,6
CA-2017-131457,31-10-17,06-11-17,MZ-17515,6
US-2017-164448,31-10-17,04-11-17,DK-12835,6
CA-2017-122259,31-10-17,04-11-17,HP-14815,6
CA-2017-130995,01-11-17,06-11-17,QJ-19255,6
US-2017-110163,01-11-17,04-11-17,GA-14725,10
CA-2017-113145,01-11-17,05-11-17,VD-21670,6
CA-2017-105221,01-11-17,03-11-17,VM-21685,6
CA-2017-141740,01-11-17,05-11-17,JF-15490,6
CA-2017-126739,01-11-17,03-11-17,JH-16180,6
CA-2017-108119,01-11-17,08-11-17,MS-17530,6
CA-2017-160227,02-11-17,04-11-17,ED-13885,10
CA-2017-100657,02-11-17,07-11-17,SW-20245,1
CA-2017-125416,02-11-17,02-11-17,KC-16540,6
CA-2017-130890,02-11-17,06-11-17,JO-15280,6
CA-2017-138625,02-11-17,05-11-17,EG-13900,8
CA-2017-168207,02-11-17,06-11-17,LT-17110,10
CA-2017-141810,02-11-17,07-11-17,BB-10990,6
CA-2017-140410,03-11-17,07-11-17,CM-12655,1
CA-2017-121041,03-11-17,10-11-17,CS-12250,1
CA-2017-162047,03-11-17,05-11-17,FH-14365,7
US-2017-136259,05-11-17,08-11-17,CB-12415,10
CA-2017-118444,05-11-17,09-11-17,VD-21670,10
CA-2017-103961,05-11-17,09-11-17,NG-18430,1
CA-2017-144386,05-11-17,11-11-17,GT-14635,6
CA-2017-145485,05-11-17,05-11-17,JM-16195,6
CA-2017-131072,05-11-17,05-11-17,KL-16645,7
CA-2017-131422,05-11-17,09-11-17,GB-14530,6
CA-2017-105312,06-11-17,09-11-17,MT-17815,6
CA-2017-134922,07-11-17,11-11-17,KB-16240,6
CA-2017-162887,07-11-17,09-11-17,SV-20785,7
CA-2017-102848,07-11-17,09-11-17,KB-16240,6
CA-2017-163181,07-11-17,12-11-17,AB-10105,1
CA-2017-105571,07-11-17,11-11-17,CP-12340,10
CA-2017-126669,07-11-17,13-11-17,DO-13645,10
CA-2017-148432,07-11-17,10-11-17,MC-18130,1
CA-2017-105634,08-11-17,14-11-17,HA-14905,6
CA-2017-117611,08-11-17,10-11-17,MZ-17335,10
CA-2017-109386,08-11-17,13-11-17,RH-19600,6
CA-2017-111990,08-11-17,13-11-17,DB-13660,7
CA-2017-114811,08-11-17,08-11-17,KD-16495,6
CA-2017-108259,08-11-17,15-11-17,NS-18640,10
CA-2017-154886,08-11-17,12-11-17,SW-20455,6
CA-2017-117086,08-11-17,12-11-17,QJ-19255,7
CA-2017-123568,08-11-17,14-11-17,SC-20095,10
CA-2017-164441,08-11-17,13-11-17,AC-10450,10
US-2017-151407,08-11-17,12-11-17,RD-19585,10
CA-2017-169796,09-11-17,14-11-17,Dp-13240,10
CA-2017-146486,09-11-17,14-11-17,DV-13465,7
CA-2017-158554,09-11-17,09-11-17,CM-12190,6
CA-2017-113222,09-11-17,09-11-17,AG-10765,1
CA-2017-127509,09-11-17,13-11-17,AS-10090,7
CA-2017-126466,09-11-17,13-11-17,JO-15550,6
CA-2017-158659,10-11-17,14-11-17,SC-20695,6
CA-2017-155040,10-11-17,15-11-17,AH-10210,1
CA-2017-121783,10-11-17,14-11-17,PO-19180,10
CA-2017-147690,10-11-17,14-11-17,SC-20020,1
CA-2017-111948,11-11-17,11-11-17,AG-10495,10
CA-2017-113628,12-11-17,19-11-17,AH-10690,6
CA-2017-153220,12-11-17,14-11-17,YC-21895,7
CA-2017-162964,12-11-17,18-11-17,MF-18250,7
US-2017-153283,12-11-17,18-11-17,EB-14110,10
US-2017-156867,13-11-17,17-11-17,LC-16870,1
CA-2017-130183,13-11-17,17-11-17,PO-18850,6
CA-2017-114503,13-11-17,17-11-17,AA-10375,1
CA-2017-111199,13-11-17,17-11-17,JK-15730,6
CA-2017-104948,13-11-17,17-11-17,KH-16510,1
CA-2017-144519,13-11-17,17-11-17,AW-10930,7
CA-2017-149909,13-11-17,17-11-17,RA-19915,1
CA-2017-153073,13-11-17,13-11-17,HA-14905,6
CA-2017-115798,13-11-17,19-11-17,KL-16645,7
CA-2017-136147,13-11-17,18-11-17,FM-14380,10
CA-2017-154746,14-11-17,17-11-17,PJ-18835,6
CA-2017-151043,14-11-17,20-11-17,MG-17680,10
CA-2017-137897,14-11-17,19-11-17,PJ-18835,6
CA-2017-138674,14-11-17,17-11-17,KB-16585,6
US-2017-111927,14-11-17,19-11-17,LS-17230,1
CA-2017-123141,14-11-17,19-11-17,GZ-14470,6
CA-2017-113173,15-11-17,17-11-17,DK-13225,6
CA-2017-145324,15-11-17,19-11-17,DH-13675,9
CA-2017-129525,15-11-17,20-11-17,VP-21760,10
CA-2017-138954,15-11-17,17-11-17,MH-17785,1
CA-2017-150875,16-11-17,20-11-17,HK-14890,10
CA-2017-164539,16-11-17,22-11-17,PO-19180,6
CA-2017-135685,16-11-17,18-11-17,MP-18175,10
CA-2017-120446,16-11-17,18-11-17,JG-15805,6
CA-2017-145394,16-11-17,20-11-17,MC-17605,10
CA-2017-110863,17-11-17,24-11-17,AA-10645,1
CA-2017-163090,17-11-17,21-11-17,GH-14665,6
CA-2017-126725,17-11-17,21-11-17,BS-11665,10
CA-2017-145814,19-11-17,24-11-17,KD-16345,6
CA-2017-151680,19-11-17,21-11-17,TC-21475,10
CA-2017-166800,19-11-17,26-11-17,AG-10300,6
CA-2017-116484,20-11-17,26-11-17,JK-15205,7
CA-2017-163965,20-11-17,27-11-17,SS-20875,1
US-2017-158589,20-11-17,24-11-17,KW-16570,6
CA-2017-112305,20-11-17,25-11-17,KB-16405,1
CA-2017-136420,20-11-17,21-11-17,CS-12250,10
CA-2017-124058,20-11-17,24-11-17,LC-16885,6
CA-2017-100454,20-11-17,25-11-17,BM-11650,6
CA-2017-156524,20-11-17,26-11-17,DL-12865,7
CA-2017-146465,20-11-17,24-11-17,PB-18805,6
CA-2017-144652,20-11-17,26-11-17,SN-20560,1
CA-2017-161767,20-11-17,24-11-17,GK-14620,6
CA-2017-110891,20-11-17,24-11-17,PO-19195,6
US-2017-165743,20-11-17,23-11-17,MM-18055,10
CA-2017-107083,21-11-17,27-11-17,BB-11545,1
CA-2017-105690,21-11-17,26-11-17,CA-11965,6
US-2017-159499,21-11-17,23-11-17,EM-14095,1
US-2017-101511,21-11-17,23-11-17,JE-15745,6
CA-2017-109337,21-11-17,23-11-17,DL-13330,1
CA-2017-119879,21-11-17,25-11-17,SS-20410,10
CA-2017-102778,21-11-17,24-11-17,JH-15820,1
CA-2017-115511,21-11-17,25-11-17,NW-18400,7
CA-2017-168459,22-11-17,27-11-17,MC-17275,10
CA-2017-100545,22-11-17,26-11-17,IM-15070,6
CA-2017-139094,22-11-17,27-11-17,MO-17800,6
CA-2017-162376,22-11-17,25-11-17,HD-14785,1
CA-2017-149300,22-11-17,23-11-17,BH-11710,7
CA-2017-123505,22-11-17,26-11-17,AR-10540,7
US-2017-118983,22-11-17,26-11-17,HP-14815,6
CA-2017-137708,22-11-17,25-11-17,NG-18430,10
US-2017-165449,22-11-17,26-11-17,AP-10720,7
CA-2017-144274,23-11-17,25-11-17,PW-19240,6
CA-2017-111395,23-11-17,27-11-17,VB-21745,6
CA-2017-123113,23-11-17,27-11-17,AT-10735,1
CA-2017-135545,24-11-17,30-11-17,KM-16720,6
CA-2017-153416,24-11-17,29-11-17,TS-21340,7
CA-2017-105347,24-11-17,28-11-17,DP-13000,1
US-2017-164357,25-11-17,29-11-17,SF-20065,6
CA-2017-117961,26-11-17,30-11-17,GP-14740,1
CA-2017-158939,26-11-17,01-12-17,EA-14035,6
CA-2017-166975,26-11-17,30-11-17,SH-20635,6
CA-2017-125234,27-11-17,01-12-17,SN-20710,6
CA-2017-130974,27-11-17,29-11-17,MA-17560,7
CA-2017-101910,27-11-17,03-12-17,CD-11920,6
US-2017-168935,27-11-17,02-12-17,DO-13435,6
CA-2017-163762,27-11-17,01-12-17,JE-15475,6
CA-2017-145184,27-11-17,29-11-17,JD-16150,1
CA-2017-160059,27-11-17,01-12-17,TB-21190,6
US-2017-154389,27-11-17,03-12-17,EH-14125,6
US-2017-159982,28-11-17,04-12-17,DR-12880,1
CA-2017-157133,28-11-17,03-12-17,LC-16885,6
CA-2017-111612,28-11-17,02-12-17,EB-14110,1
CA-2017-161711,28-11-17,03-12-17,MC-17425,6
CA-2017-142930,28-11-17,02-12-17,EB-14170,6
CA-2017-157028,28-11-17,03-12-17,MA-17995,1
CA-2017-164497,28-11-17,30-11-17,AJ-10945,10
CA-2017-136196,28-11-17,04-12-17,TP-21415,6
CA-2017-129112,29-11-17,30-11-17,AW-10840,1
CA-2017-154340,29-11-17,30-11-17,EK-13795,6
CA-2017-144099,29-11-17,30-11-17,PO-19195,7
CA-2017-110016,29-11-17,04-12-17,BT-11395,1
CA-2017-138009,29-11-17,03-12-17,SF-20965,6
US-2017-141453,30-11-17,03-12-17,DB-13270,10
CA-2017-156328,30-11-17,05-12-17,RM-19375,6
CA-2017-141327,30-11-17,03-12-17,LR-16915,6
CA-2017-122210,30-11-17,04-12-17,WB-21850,7
CA-2017-158323,30-11-17,03-12-17,AB-10600,7
CA-2017-140830,30-11-17,02-12-17,PS-18970,1
CA-2017-107685,30-11-17,02-12-17,JM-15865,1
CA-2017-137925,30-11-17,04-12-17,JL-15235,6
CA-2017-119907,01-12-17,08-12-17,LC-17140,6
US-2017-105676,01-12-17,02-12-17,NM-18520,6
CA-2017-103723,01-12-17,06-12-17,BT-11305,7
CA-2017-111038,01-12-17,06-12-17,LC-16960,6
US-2017-148817,01-12-17,07-12-17,KD-16495,6
CA-2017-110324,01-12-17,05-12-17,MA-17560,1
CA-2017-137113,01-12-17,05-12-17,TW-21025,1
CA-2017-156853,03-12-17,05-12-17,HP-14815,1
CA-2017-123092,03-12-17,07-12-17,JG-15115,8
CA-2017-142475,03-12-17,07-12-17,BS-11380,6
CA-2017-147851,03-12-17,08-12-17,MP-17470,6
CA-2017-122756,03-12-17,07-12-17,DK-13225,6
CA-2017-110093,03-12-17,08-12-17,AB-10255,1
US-2017-145422,03-12-17,07-12-17,PW-19240,10
CA-2017-110247,04-12-17,08-12-17,RH-19555,7
CA-2017-130659,04-12-17,09-12-17,MS-17365,7
CA-2017-161718,04-12-17,10-12-17,SO-20335,7
CA-2017-118871,04-12-17,09-12-17,HM-14860,7
CA-2017-119508,04-12-17,09-12-17,TZ-21580,10
CA-2017-142377,04-12-17,09-12-17,MS-17980,6
CA-2017-155600,04-12-17,07-12-17,RO-19780,1
CA-2017-110814,05-12-17,09-12-17,BD-11635,7
CA-2017-149566,05-12-17,10-12-17,GB-14530,6
CA-2017-156440,05-12-17,09-12-17,MH-17620,10
US-2017-131842,05-12-17,08-12-17,RR-19525,10
CA-2017-142937,05-12-17,06-12-17,SF-20065,7
CA-2017-101091,05-12-17,09-12-17,SW-20245,6
CA-2017-134943,05-12-17,06-12-17,SU-20665,6
CA-2017-117898,05-12-17,11-12-17,TB-21250,6
CA-2017-156104,06-12-17,08-12-17,NP-18685,6
US-2017-127040,06-12-17,10-12-17,SG-20605,6
CA-2017-131884,06-12-17,06-12-17,DK-13375,6
US-2017-114741,06-12-17,10-12-17,IL-15100,1
CA-2017-148628,06-12-17,11-12-17,KM-16375,6
US-2017-149692,06-12-17,12-12-17,KW-16435,6
CA-2017-144806,06-12-17,11-12-17,GH-14425,1
CA-2017-153752,06-12-17,11-12-17,RO-19780,6
CA-2017-166338,06-12-17,07-12-17,MP-18175,10
CA-2017-168634,06-12-17,11-12-17,AF-10870,6
CA-2017-143490,06-12-17,13-12-17,NP-18325,1
CA-2017-136700,06-12-17,11-12-17,DB-13120,6
CA-2017-134894,07-12-17,11-12-17,DK-12985,6
CA-2017-135272,07-12-17,12-12-17,MS-17830,6
US-2017-120957,07-12-17,07-12-17,KH-16690,8
CA-2017-165050,07-12-17,09-12-17,AH-10210,1
CA-2017-130736,07-12-17,09-12-17,JF-15490,6
CA-2017-103205,08-12-17,10-12-17,JJ-15760,6
CA-2017-129532,08-12-17,12-12-17,YS-21880,1
CA-2017-156118,08-12-17,12-12-17,HG-14965,10
CA-2017-135622,08-12-17,11-12-17,TT-21460,6
CA-2017-157035,09-12-17,12-12-17,KB-16600,6
US-2017-138093,10-12-17,16-12-17,KM-16225,7
CA-2017-127502,10-12-17,14-12-17,MT-17815,6
CA-2017-106208,10-12-17,15-12-17,JW-16075,6
US-2017-168732,10-12-17,16-12-17,KM-16660,7
CA-2017-115693,10-12-17,15-12-17,FC-14245,7
CA-2017-143105,10-12-17,10-12-17,MA-17560,10
CA-2017-121650,10-12-17,16-12-17,KD-16495,6
CA-2017-112823,10-12-17,16-12-17,RA-19945,6
CA-2017-104346,11-12-17,16-12-17,IM-15070,10
US-2017-120572,11-12-17,15-12-17,GH-14425,7
CA-2017-150560,11-12-17,12-12-17,SW-20455,6
CA-2017-155761,11-12-17,11-12-17,SC-20800,7
CA-2017-134082,11-12-17,17-12-17,JK-15640,10
CA-2017-135853,11-12-17,14-12-17,CA-12775,6
CA-2017-106362,11-12-17,15-12-17,LC-16885,1
CA-2017-154620,12-12-17,16-12-17,LT-17110,6
CA-2017-129042,12-12-17,17-12-17,EM-13960,10
CA-2017-155586,12-12-17,16-12-17,XP-21865,6
CA-2017-145065,12-12-17,15-12-17,DK-13375,6
CA-2017-134075,12-12-17,16-12-17,HA-14905,1
CA-2017-127481,12-12-17,15-12-17,JD-15895,10
CA-2017-110870,12-12-17,15-12-17,KD-16270,10
US-2017-167220,12-12-17,16-12-17,JB-15925,10
CA-2017-157770,13-12-17,15-12-17,RD-19585,6
CA-2017-139962,13-12-17,20-12-17,Dp-13240,7
CA-2017-148250,13-12-17,17-12-17,RP-19270,6
CA-2017-125423,13-12-17,15-12-17,MC-17575,6
CA-2017-146696,14-12-17,19-12-17,RD-19480,6
CA-2017-114048,14-12-17,18-12-17,EH-13945,10
CA-2017-126347,14-12-17,19-12-17,AJ-10945,1
CA-2017-119592,14-12-17,16-12-17,MM-18280,7
CA-2017-125066,14-12-17,18-12-17,KD-16495,1
CA-2017-130253,14-12-17,18-12-17,PP-18955,10
CA-2017-141593,14-12-17,16-12-17,DB-12970,7
CA-2017-123232,14-12-17,16-12-17,DJ-13630,10
CA-2017-137225,15-12-17,19-12-17,JK-15640,6
CA-2017-109638,15-12-17,22-12-17,JH-15985,6
CA-2017-147830,15-12-17,18-12-17,NF-18385,6
CA-2017-150308,15-12-17,20-12-17,RR-19525,1
CA-2017-162544,16-12-17,19-12-17,SG-20080,1
US-2017-138121,17-12-17,17-12-17,JL-15835,10
CA-2017-134117,17-12-17,19-12-17,PG-18895,7
US-2017-129637,17-12-17,22-12-17,MC-18100,6
US-2017-137960,18-12-17,18-12-17,MW-18220,10
CA-2017-107468,18-12-17,22-12-17,MK-17905,7
US-2017-120161,18-12-17,23-12-17,LM-17065,6
CA-2017-153038,18-12-17,25-12-17,RB-19645,1
US-2017-137533,18-12-17,18-12-17,JK-15640,6
CA-2017-100685,19-12-17,21-12-17,SM-20950,6
US-2017-110261,19-12-17,23-12-17,PR-18880,10
CA-2017-127453,19-12-17,20-12-17,JK-15370,6
CA-2017-109113,19-12-17,23-12-17,EK-13795,7
CA-2017-157084,19-12-17,24-12-17,JG-15160,6
CA-2017-115399,19-12-17,22-12-17,AG-10900,6
US-2017-134558,19-12-17,24-12-17,PM-19135,6
US-2017-123218,20-12-17,25-12-17,KD-16345,6
US-2017-120712,20-12-17,24-12-17,CS-12130,6
CA-2017-154795,20-12-17,24-12-17,GZ-14470,6
CA-2017-141754,20-12-17,25-12-17,EM-14200,6
CA-2017-158148,20-12-17,26-12-17,JM-15865,6
CA-2017-158918,20-12-17,25-12-17,AI-10855,6
CA-2017-154144,20-12-17,24-12-17,MH-17785,6
CA-2017-137071,20-12-17,21-12-17,ED-13885,10
CA-2017-165414,21-12-17,24-12-17,LS-17245,6
CA-2017-112375,21-12-17,27-12-17,RD-19720,6
CA-2017-154284,21-12-17,26-12-17,SZ-20035,1
CA-2017-161795,21-12-17,23-12-17,AH-10075,7
CA-2017-127019,21-12-17,25-12-17,ER-13855,6
US-2017-126214,21-12-17,24-12-17,JS-15880,6
CA-2017-157287,22-12-17,23-12-17,HR-14830,6
CA-2017-153612,22-12-17,27-12-17,BT-11305,7
CA-2017-117828,23-12-17,26-12-17,BD-11500,6
CA-2017-169397,24-12-17,27-12-17,JB-15925,6
US-2017-103471,24-12-17,28-12-17,JR-15670,6
CA-2017-158456,24-12-17,29-12-17,KT-16465,6
CA-2017-124653,24-12-17,26-12-17,DB-13120,6
CA-2017-135538,24-12-17,28-12-17,HR-14830,7
US-2017-128587,24-12-17,30-12-17,HM-14860,8
CA-2017-120103,24-12-17,29-12-17,MS-17365,6
CA-2017-143980,25-12-17,29-12-17,JK-15640,1
CA-2017-113152,25-12-17,30-12-17,JK-15625,6
US-2017-147739,25-12-17,29-12-17,JD-16150,6
CA-2017-153717,25-12-17,01-01-18,DL-13495,7
US-2017-136749,25-12-17,27-12-17,LH-16900,6
CA-2017-111780,25-12-17,30-12-17,RA-19285,10
CA-2017-144890,25-12-17,29-12-17,SM-20320,10
CA-2017-144288,25-12-17,31-12-17,MB-17305,6
CA-2017-111073,26-12-17,30-12-17,MC-18100,6
CA-2017-158792,26-12-17,02-01-18,BD-11605,6
CA-2017-119550,26-12-17,31-12-17,RB-19705,7
CA-2017-124933,26-12-17,30-12-17,DF-13135,1
CA-2017-151589,27-12-17,30-12-17,RE-19450,10
CA-2017-103870,27-12-17,31-12-17,SP-20860,10
US-2017-163783,27-12-17,01-01-18,DR-12940,6
CA-2017-165085,27-12-17,31-12-17,BT-11485,1
CA-2017-134782,27-12-17,31-12-17,MD-17350,1
CA-2017-155145,27-12-17,29-12-17,KN-16450,6
CA-2017-117415,27-12-17,31-12-17,SN-20710,1
CA-2017-130113,27-12-17,31-12-17,AH-10030,7
CA-2017-148376,27-12-17,31-12-17,AG-10900,6
CA-2017-101889,27-12-17,31-12-17,DB-13120,1
CA-2017-119697,28-12-17,31-12-17,EM-13960,6
CA-2017-148859,28-12-17,01-01-18,FH-14350,1
CA-2017-130855,29-12-17,05-01-18,RF-19840,1
CA-2017-135580,30-12-17,03-01-18,CL-12565,1
CA-2017-109197,31-12-17,04-01-18,JO-15280,6
CA-2017-120901,31-12-17,04-01-18,BG-11035,10
CA-2017-156377,31-12-17,05-01-18,TB-21625,7
CA-2017-139780,31-12-17,02-01-18,AH-10690,10
CA-2017-109470,31-12-17,03-01-18,KC-16255,6
CA-2018-160304,02-01-18,07-01-18,BM-11575,6
CA-2018-105207,03-01-18,08-01-18,BO-11350,6
US-2018-116365,03-01-18,08-01-18,CA-12310,10
CA-2018-125206,03-01-18,05-01-18,LR-16915,1
CA-2018-158211,04-01-18,08-01-18,BP-11185,6
US-2018-164630,04-01-18,09-01-18,EB-13975,10
CA-2018-134474,05-01-18,07-01-18,AJ-10795,1
CA-2018-101938,07-01-18,12-01-18,DW-13480,7
CA-2018-158806,07-01-18,11-01-18,NM-18520,6
US-2018-137295,08-01-18,13-01-18,VS-21820,10
US-2018-100461,08-01-18,12-01-18,JO-15145,1
CA-2018-108882,09-01-18,15-01-18,LA-16780,6
CA-2018-126543,09-01-18,13-01-18,MF-17665,10
CA-2018-116547,10-01-18,17-01-18,KB-16585,7
CA-2018-163937,10-01-18,13-01-18,JB-16000,6
CA-2018-126529,11-01-18,13-01-18,DE-13255,6
CA-2018-141887,11-01-18,15-01-18,MP-17470,6
CA-2018-133368,14-01-18,20-01-18,AG-10675,7
CA-2018-166912,15-01-18,17-01-18,BE-11335,1
CA-2018-137848,15-01-18,21-01-18,WB-21850,6
CA-2018-152072,15-01-18,19-01-18,Dp-13240,10
CA-2018-140746,15-01-18,15-01-18,RC-19825,6
CA-2018-121755,16-01-18,20-01-18,EH-13945,6
CA-2018-106558,17-01-18,21-01-18,DL-13495,6
CA-2018-116736,17-01-18,21-01-18,CC-12430,6
US-2018-167339,21-01-18,23-01-18,TD-20995,10
US-2018-155180,22-01-18,29-01-18,TB-21280,1
CA-2018-146318,22-01-18,27-01-18,MC-17275,6
CA-2018-138079,22-01-18,28-01-18,AJ-10795,7
CA-2018-125850,22-01-18,28-01-18,FP-14320,7
CA-2018-148208,22-01-18,27-01-18,BT-11530,7
US-2018-135923,22-01-18,28-01-18,CM-11935,1
CA-2018-111010,22-01-18,28-01-18,PG-18895,1
US-2018-165505,23-01-18,27-01-18,CB-12535,6
CA-2018-113656,23-01-18,29-01-18,CB-12415,7
CA-2018-109407,24-01-18,26-01-18,HG-14965,7
CA-2018-168046,25-01-18,28-01-18,JD-15895,1
CA-2018-153346,25-01-18,27-01-18,TB-21355,6
CA-2018-146437,28-01-18,01-02-18,HG-14965,10
CA-2018-168032,30-01-18,03-02-18,DF-13135,7
US-2018-166660,30-01-18,01-02-18,TB-21250,1
CA-2018-114944,30-01-18,04-02-18,HE-14800,10
CA-2018-164483,30-01-18,03-02-18,JF-15490,10
CA-2018-153661,30-01-18,31-01-18,SC-20725,7
CA-2018-129238,31-01-18,04-02-18,SC-20050,10
CA-2018-159891,31-01-18,06-02-18,BF-11170,1
